timeStamp,elapsed,label,responseCode,threadName,dataType,success,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1717003364199,1,Find owner,200,Original REST requests  1-136,text,true,3755,127,38,38,http://localhost:8080/owners/find,1,0,0
1717003364204,8,POST new visit,200,Original REST requests  1-121,text,true,4380,490,39,39,http://localhost:8080/owners/1,5,0,0
1717003364204,5,POST new visit-0,302,Original REST requests  1-121,,true,188,313,39,39,http://localhost:8080/owners/1/pets/1/visits/new,5,0,0
1717003364209,3,POST new visit-1,200,Original REST requests  1-121,text,true,4192,177,39,39,http://localhost:8080/owners/1,2,0,0
1717003364216,1,Vets,200,Original REST requests  1-144,text,true,4264,125,38,38,http://localhost:8080/vets.html,1,0,0
1717003364221,7,POST Edit Owner,200,Original REST requests  1-129,text,true,4495,516,38,38,http://localhost:8080/owners/3;jsessionid=29500ADD3E4A9C31F6ABF23127EE1616,4,0,0
1717003364221,4,POST Edit Owner-0,302,Original REST requests  1-129,,true,307,295,38,38,http://localhost:8080/owners/3/edit,4,0,0
1717003364225,3,POST Edit Owner-1,200,Original REST requests  1-129,text,true,4188,221,38,38,http://localhost:8080/owners/3;jsessionid=29500ADD3E4A9C31F6ABF23127EE1616,3,0,0
1717003364232,4,POST new pet,200,Original REST requests  1-152,text,true,5230,266,38,38,http://localhost:8080/owners/2/pets/new,4,0,0
1717003364238,1,Find owner,200,Original REST requests  1-137,text,true,3755,127,38,38,http://localhost:8080/owners/find,1,0,0
1717003364243,6,POST new visit,200,Original REST requests  1-122,text,true,4380,490,38,38,http://localhost:8080/owners/2,4,0,0
1717003364243,4,POST new visit-0,302,Original REST requests  1-122,,true,188,313,38,38,http://localhost:8080/owners/2/pets/2/visits/new,4,0,0
1717003364247,2,POST new visit-1,200,Original REST requests  1-122,text,true,4192,177,38,38,http://localhost:8080/owners/2,2,0,0
1717003364257,2,Vets,200,Original REST requests  1-145,text,true,4264,125,38,38,http://localhost:8080/vets.html,2,0,0
1717003364260,6,POST Edit Owner,200,Original REST requests  1-130,text,true,4495,516,38,38,http://localhost:8080/owners/1;jsessionid=7F6F42407B70D1959229026689E4D3CC,3,0,0
1717003364260,3,POST Edit Owner-0,302,Original REST requests  1-130,,true,307,295,38,38,http://localhost:8080/owners/1/edit,3,0,0
1717003364264,2,POST Edit Owner-1,200,Original REST requests  1-130,text,true,4188,221,38,38,http://localhost:8080/owners/1;jsessionid=7F6F42407B70D1959229026689E4D3CC,2,0,0
1717003364273,4,POST new pet,200,Original REST requests  1-153,text,true,5230,266,38,38,http://localhost:8080/owners/3/pets/new,4,0,0
1717003364279,1,Find owner,200,Original REST requests  1-138,text,true,3755,127,38,38,http://localhost:8080/owners/find,1,0,0
1717003364282,6,POST new visit,200,Original REST requests  1-123,text,true,4380,490,38,38,http://localhost:8080/owners/3,4,0,0
1717003364282,4,POST new visit-0,302,Original REST requests  1-123,,true,188,313,38,38,http://localhost:8080/owners/3/pets/3/visits/new,4,0,0
1717003364286,2,POST new visit-1,200,Original REST requests  1-123,text,true,4192,177,38,38,http://localhost:8080/owners/3,2,0,0
1717003364296,1,Vets,200,Original REST requests  1-146,text,true,4264,125,38,38,http://localhost:8080/vets.html,1,0,0
1717003364307,5,POST Edit Owner,200,Original REST requests  1-131,text,true,4495,516,38,38,http://localhost:8080/owners/2;jsessionid=499131430C1509EF1EC82D0D17F7C3BA,3,0,0
1717003364307,3,POST Edit Owner-0,302,Original REST requests  1-131,,true,307,295,38,38,http://localhost:8080/owners/2/edit,3,0,0
1717003364310,2,POST Edit Owner-1,200,Original REST requests  1-131,text,true,4188,221,38,38,http://localhost:8080/owners/2;jsessionid=499131430C1509EF1EC82D0D17F7C3BA,2,0,0
1717003364312,4,POST new pet,200,Original REST requests  1-154,text,true,5230,266,38,38,http://localhost:8080/owners/1/pets/new,4,0,0
1717003364320,1,Find owner,200,Original REST requests  1-139,text,true,3755,127,38,38,http://localhost:8080/owners/find,1,0,0
1717003364323,6,POST new visit,200,Original REST requests  1-124,text,true,4380,490,38,38,http://localhost:8080/owners/1,4,0,0
1717003364323,4,POST new visit-0,302,Original REST requests  1-124,,true,188,313,38,38,http://localhost:8080/owners/1/pets/1/visits/new,4,0,0
1717003364327,2,POST new visit-1,200,Original REST requests  1-124,text,true,4192,177,38,38,http://localhost:8080/owners/1,2,0,0
1717003364337,1,Vets,200,Original REST requests  1-147,text,true,4264,125,38,38,http://localhost:8080/vets.html,1,0,0
1717003364341,4,POST Edit Owner,200,Original REST requests  1-132,text,true,4495,516,38,38,http://localhost:8080/owners/3;jsessionid=CE9635E0445027CEEA1EC603CADD35E3,2,0,0
1717003364341,2,POST Edit Owner-0,302,Original REST requests  1-132,,true,307,295,38,38,http://localhost:8080/owners/3/edit,2,0,0
1717003364343,2,POST Edit Owner-1,200,Original REST requests  1-132,text,true,4188,221,38,38,http://localhost:8080/owners/3;jsessionid=CE9635E0445027CEEA1EC603CADD35E3,2,0,0
1717003364351,4,POST new pet,200,Original REST requests  1-155,text,true,5230,266,38,38,http://localhost:8080/owners/2/pets/new,4,0,0
1717003364360,1,Find owner,200,Original REST requests  1-140,text,true,3755,127,38,38,http://localhost:8080/owners/find,1,0,0
1717003364365,5,POST new visit,200,Original REST requests  1-125,text,true,4380,490,38,38,http://localhost:8080/owners/2,3,0,0
1717003364365,3,POST new visit-0,302,Original REST requests  1-125,,true,188,313,38,38,http://localhost:8080/owners/2/pets/2/visits/new,3,0,0
1717003364368,2,POST new visit-1,200,Original REST requests  1-125,text,true,4192,177,38,38,http://localhost:8080/owners/2,2,0,0
1717003364376,1,Vets,200,Original REST requests  1-148,text,true,4264,125,38,38,http://localhost:8080/vets.html,1,0,0
1717003364380,5,POST Edit Owner,200,Original REST requests  1-133,text,true,4495,516,38,38,http://localhost:8080/owners/1;jsessionid=9E4EDDA82E825778E88DAEF7E85FEC29,3,0,0
