metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
delete_owner_duration,1748381200,2.071300,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1748381200,2.104800,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1748381200,2.577900,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1748381200,2.094600,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1748381200,2.076200,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1748381200,1.551600,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1748381200,2.616100,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1748381200,1.546300,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1748381200,2.158600,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1748381200,2.256500,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1748381200,2.076100,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1748381200,2.079500,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1748381200,2.083300,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1748381200,2.076800,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1748381200,1.512700,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1748381200,2.077500,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1748381200,1.547600,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1748381200,2.079900,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1748381200,1.564600,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1748381201,1.556700,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
